,price,type,address,url,agent_url,postcode,number_bedrooms,search_date,loc
86,535000.0,2 bedroom apartment for sale,"F20 - Donaldson's, West Coates, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/87547643,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,F20,2.0,2021-01-17 16:42:17.951429,
87,525000.0,3 bedroom apartment for sale,"40.6 Henderson Row, New Town, Edinburgh, EH3",http://www.rightmove.co.uk/properties/84512161,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH3,3.0,2021-01-17 16:42:17.951429,"Henderson Row, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 5DH, United Kingdom"
88,525000.0,2 bedroom apartment for sale,"Simpson Loan, Edinburgh",http://www.rightmove.co.uk/properties/86460559,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9GS, United Kingdom"
89,525000.0,1 bedroom apartment for sale,"Apartment 3, 26 York Place, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/95176400,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,1.0,2021-01-17 16:42:17.951429,
90,525000.0,1 bedroom apartment for sale,"Apartment 6, 26 York Place, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/95176409,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,1.0,2021-01-17 16:42:17.951429,
91,525000.0,3 bedroom flat for sale,"York Place, Edinburgh, Midlothian, EH1",http://www.rightmove.co.uk/properties/73377117,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH1,3.0,2021-01-17 16:42:17.951429,
92,519000.0,1 bedroom apartment for sale,"West Coates,
Edinburgh,
EH12",http://www.rightmove.co.uk/properties/94823615,http://www.rightmove.co.uk/developer/branch/CALA-Homes/The-Crescent-at-Donaldsons-194423.html,EH12,1.0,2021-01-17 16:42:17.951429,"West Coates, West End, City of Edinburgh, Scotland, EH12 5JH, United Kingdom"
93,515000.0,2 bedroom apartment for sale,"G26 - Donaldson's, West Coates, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/101000429,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,G26,2.0,2021-01-17 16:42:17.951429,
94,510000.0,4 bedroom apartment for sale,"48/4 London Street, New Town, Edinburgh, EH3",http://www.rightmove.co.uk/properties/84984724,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH3,4.0,2021-01-17 16:42:17.951429,"London Street, Bellevue, New Town/Broughton, City of Edinburgh, Scotland, EH3 6LX, United Kingdom"
95,500000.0,3 bedroom apartment for sale,"Douglas Crescent, Edinburgh",http://www.rightmove.co.uk/properties/84851635,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,3.0,2021-01-17 16:42:17.951429,"Douglas Crescent, Dean Village, West End, City of Edinburgh, Scotland, EH12 5BB, United Kingdom"
96,500000.0,3 bedroom flat for sale,"3/6 Cambridge Street, Edinburgh, EH1 2DY",http://www.rightmove.co.uk/properties/96689234,http://www.rightmove.co.uk/estate-agents/agent/Ralph-Hendrie-Legal/Edinburgh-210887.html,EH1,3.0,2021-01-17 16:42:17.951429,"Cambridge Street, Lauriston, Tollcross, City of Edinburgh, Scotland, EH1 2DY, United Kingdom"
97,500000.0,3 bedroom apartment for sale,"Blackie House, Lawnmarket, Edinburgh, EH1",http://www.rightmove.co.uk/properties/83984911,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH1,3.0,2021-01-17 16:42:17.951429,
98,499995.0,2 bedroom ground floor flat for sale,"46/1 North Castle Street, New Town, Edinburgh, EH2 3BN",http://www.rightmove.co.uk/properties/85865398,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH2,2.0,2021-01-17 16:42:17.951429,"North Castle Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH2 3LJ, United Kingdom"
99,495000.0,3 bedroom flat for sale,"23/5 Eyre Crescent, New Town,  Edinburgh, EH3 5EU",http://www.rightmove.co.uk/properties/87594619,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH3,3.0,2021-01-17 16:42:17.951429,"Eyre Crescent, Canonmills, New Town/Broughton, City of Edinburgh, Scotland, EH3 5EU, United Kingdom"
100,330000.0,2 bedroom flat for sale,"Flat 35, 19 Shrubhill Walk, Leith, Edinburgh, EH7 4FH",http://www.rightmove.co.uk/properties/88266232,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH7,2.0,2021-01-17 16:42:17.951429,
101,495000.0,2 bedroom apartment for sale,"Union Street, Edinburgh, EH1 ",http://www.rightmove.co.uk/properties/72500406,http://www.rightmove.co.uk/estate-agents/agent/Aitchisons-Property-Centre/BERWICK-UPON-TWEED-15106.html,EH1,2.0,2021-01-17 16:42:17.951429,"Union Street, Gayfield, New Town/Broughton, City of Edinburgh, Scotland, EH1 3LR, United Kingdom"
102,490000.0,2 bedroom apartment for sale,"Apt 9, Waverley Square, New Street, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/98127035,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,2.0,2021-01-17 16:42:17.951429,
103,490000.0,2 bedroom apartment for sale,"Buckingham Terrace, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/84582286,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,
104,485000.0,1 bedroom flat for sale,"Albyn Place, Edinburgh, EH2",http://www.rightmove.co.uk/properties/77056410,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH2,1.0,2021-01-17 16:42:17.951429,"Albyn Place, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH2 4NF, United Kingdom"
105,480000.0,3 bedroom flat for sale,"8/1 Montgomery Street, Edinburgh, EH7 5JS",http://www.rightmove.co.uk/properties/84914902,http://www.rightmove.co.uk/estate-agents/agent/Connor-Malcolm/Edinburgh-179594.html,EH7,3.0,2021-01-17 16:42:17.951429,"Montgomery Street, Brunswick, Leith Central, City of Edinburgh, Scotland, EH7 5JS, United Kingdom"
106,480000.0,2 bedroom flat for sale,"17/3 Clarence Street, New Town, Edinburgh, EH3 5AE",http://www.rightmove.co.uk/properties/85913806,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH3,2.0,2021-01-17 16:42:17.951429,
107,475000.0,2 bedroom apartment for sale,"Sunbury Street, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/85600771,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,
108,475000.0,2 bedroom apartment for sale,"G24 - Donaldson's, West Coates, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/97612439,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,G24,2.0,2021-01-17 16:42:17.951429,
109,475000.0,2 bedroom ground maisonette for sale,"99/1 Henderson Row, Edinburgh EH3 5BB",http://www.rightmove.co.uk/properties/90012476,http://www.rightmove.co.uk/estate-agents/agent/Ralph-Hendrie-Legal/Edinburgh-210887.html,EH3,2.0,2021-01-17 16:42:17.951429,"Henderson Row, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 5DH, United Kingdom"
110,475000.0,2 bedroom apartment for sale,"Eglinton Crescent, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/85347973,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,
111,475000.0,2 bedroom flat for sale,"7/2 South Charlotte Street, New Town, EH2 4AN",http://www.rightmove.co.uk/properties/101858837,http://www.rightmove.co.uk/estate-agents/agent/Deans-Properties/Newington-128743.html,EH2,2.0,2021-01-17 16:42:17.951429,"South Charlotte Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH2 4AN, United Kingdom"
112,465000.0,2 bedroom apartment for sale,"Windsor Street Lane, Hillside, Edinburgh, EH7",http://www.rightmove.co.uk/properties/74690676,http://www.rightmove.co.uk/estate-agents/agent/Keller-Williams-Evolve/Scotland-209498.html,EH7,2.0,2021-01-17 16:42:17.951429,"Windsor Street Lane, Brunswick, Leith Central, City of Edinburgh, Scotland, EH7 5JY, United Kingdom"
113,465000.0,3 bedroom apartment for sale,"Brandon Street, Edinburgh",http://www.rightmove.co.uk/properties/88331173,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,3.0,2021-01-17 16:42:17.951429,"Brandon Street, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 5EF, United Kingdom"
114,460000.0,3 bedroom apartment for sale,"Alva Street, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/72512205,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,3.0,2021-01-17 16:42:17.951429,
115,455000.0,2 bedroom flat for sale,"Simpson Loan, Edinburgh, EH3",http://www.rightmove.co.uk/properties/96029771,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH3,2.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9FL, United Kingdom"
116,450000.0,3 bedroom apartment for sale,"Royal Crescent, Flat 5, New Town, Edinburgh, EH3 6QA",http://www.rightmove.co.uk/properties/85766575,http://www.rightmove.co.uk/estate-agents/agent/Clyde-Property/Edinburgh-150686.html,EH3,3.0,2021-01-17 16:42:17.951429,"Royal Crescent, Bellevue, New Town/Broughton, City of Edinburgh, Scotland, EH3 6QA, United Kingdom"
117,450000.0,3 bedroom flat for sale,"Shandwick Place, Edinburgh",http://www.rightmove.co.uk/properties/86390677,http://www.rightmove.co.uk/estate-agents/agent/Strutt-and-Parker/Edinburgh-44318.html,,3.0,2021-01-17 16:42:17.951429,"Shandwick Place, Haymarket, West End, City of Edinburgh, Scotland, EH3 7AU, United Kingdom"
118,450000.0,3 bedroom flat for sale,"Drumsheugh Gardens, Edinburgh, Midlothian, EH3",http://www.rightmove.co.uk/properties/71771418,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH3,3.0,2021-01-17 16:42:17.951429,
119,450000.0,3 bedroom apartment for sale,"Alva Street, West End, Edinburgh, EH2",http://www.rightmove.co.uk/properties/86667313,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH2,3.0,2021-01-17 16:42:17.951429,"Alva Street, Haymarket, West End, City of Edinburgh, Scotland, EH2 4PH, United Kingdom"
120,445000.0,2 bedroom apartment for sale,"Fettes Row, New Town, Edinburgh, EH3",http://www.rightmove.co.uk/properties/87233585,http://www.rightmove.co.uk/estate-agents/agent/Murray-and-Currie/Edinburgh-Sales-68784.html,EH3,2.0,2021-01-17 16:42:17.951429,"Fettes Row, Canonmills, New Town/Broughton, City of Edinburgh, Scotland, EH3 6SF, United Kingdom"
121,445000.0,3 bedroom flat for sale,"Dean Path, Edinburgh, EH4",http://www.rightmove.co.uk/properties/75512370,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH4,3.0,2021-01-17 16:42:17.951429,"Dean Path, Dean Village, West End, City of Edinburgh, Scotland, EH4 3AY, United Kingdom"
122,440000.0,2 bedroom flat for sale,"Comely Bank Avenue, Edinburgh, Midlothian, EH4",http://www.rightmove.co.uk/properties/88310248,http://www.rightmove.co.uk/estate-agents/agent/Lindsays/Edinburgh-29595.html,EH4,2.0,2021-01-17 16:42:17.951429,
123,438000.0,2 bedroom flat for sale,5 (3F3) St Stephen Street,http://www.rightmove.co.uk/properties/76814814,http://www.rightmove.co.uk/estate-agents/agent/Urquharts-Solicitors/Edinburgh-165560.html,,2.0,2021-01-17 16:42:17.951429,
124,430000.0,3 bedroom flat for sale,"Damside, Dean Village, Edinburgh, EH4",http://www.rightmove.co.uk/properties/86241280,http://www.rightmove.co.uk/estate-agents/agent/Lindsays/Edinburgh-29595.html,EH4,3.0,2021-01-17 16:42:17.951429,"Damside, Dean Village, West End, City of Edinburgh, Scotland, EH4 3BB, United Kingdom"
125,315000.0,1 bedroom flat for sale,"24/20 Simpson Loan, Quartermile, Edinburgh EH3 9GE",http://www.rightmove.co.uk/properties/76980498,http://www.rightmove.co.uk/estate-agents/agent/Gilson-Gray-LLP/Edinburgh-109463.html,EH3,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9GS, United Kingdom"
126,430000.0,1 bedroom flat for sale,"12/2 (Plot 13)  South Learmonth Gardens, Comely Bank, Edinburgh EH4 1EY",http://www.rightmove.co.uk/properties/76537572,http://www.rightmove.co.uk/estate-agents/agent/Gilson-Gray-LLP/Edinburgh-109463.html,EH4,1.0,2021-01-17 16:42:17.951429,
127,425000.0,2 bedroom apartment for sale,"Learmonth Terrace, Edinburgh",http://www.rightmove.co.uk/properties/87659785,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,"Learmonth Terrace, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1PQ, United Kingdom"
128,425000.0,2 bedroom apartment for sale,"Apartment 1, The Bridge, Canonmills, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/96734429,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,2.0,2021-01-17 16:42:17.951429,
129,425000.0,3 bedroom flat for sale,"11/6 Melville Place, West End, Edinburgh, EH3 7PR",http://www.rightmove.co.uk/properties/72119082,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH3,3.0,2021-01-17 16:42:17.951429,
130,425000.0,2 bedroom flat for sale,"Howe Street, New Town, Edinburgh, EH3",http://www.rightmove.co.uk/properties/98398319,http://www.rightmove.co.uk/estate-agents/agent/Murray-and-Currie/Edinburgh-Sales-68784.html,EH3,2.0,2021-01-17 16:42:17.951429,"Howe Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH3 6TH, United Kingdom"
131,425000.0,1 bedroom flat for sale,"Manor Place, Edinburgh",http://www.rightmove.co.uk/properties/102041477,http://www.rightmove.co.uk/estate-agents/agent/Strutt-and-Parker/Edinburgh-44318.html,,1.0,2021-01-17 16:42:17.951429,"Manor Place, Dean Village, West End, City of Edinburgh, Scotland, EH3 7EG, United Kingdom"
132,425000.0,2 bedroom flat for sale,"24/15 Simpson Loan, Edinburgh, EH3 9GE",http://www.rightmove.co.uk/properties/101774969,http://www.rightmove.co.uk/estate-agents/agent/D-J-Alexander/Edinburgh-51311.html,EH3,2.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9GS, United Kingdom"
133,425000.0,2 bedroom ground floor flat for sale,"23A, Flat 2, Chester Street, Edinburgh, EH3 7EN",http://www.rightmove.co.uk/properties/84874339,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH3,2.0,2021-01-17 16:42:17.951429,
134,425000.0,1 bedroom apartment for sale,"GM01 - Donaldson's, West Coates, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/97613495,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,GM01,1.0,2021-01-17 16:42:17.951429,
135,425000.0,2 bedroom flat for sale,"11/5 Eton Terrace, Edinburgh, EH4 1QD",http://www.rightmove.co.uk/properties/85866412,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH4,2.0,2021-01-17 16:42:17.951429,"Eton Terrace, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 3AS, United Kingdom"
136,425000.0,2 bedroom flat for sale,"George Street, Edinburgh, EH2",http://www.rightmove.co.uk/properties/93686639,http://www.rightmove.co.uk/estate-agents/agent/Macgregor-Property-Limited/Edinburgh-223406.html,EH2,2.0,2021-01-17 16:42:17.951429,"George Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH2 2AF, United Kingdom"
137,425000.0,3 bedroom flat for sale,"George IV Bridge, Central, Edinburgh, EH1",http://www.rightmove.co.uk/properties/84131263,http://www.rightmove.co.uk/estate-agents/agent/Smart-Property/Edinburgh--Sales-114337.html,EH1,3.0,2021-01-17 16:42:17.951429,"George IV Bridge, Old Town, City of Edinburgh, Scotland, EH1 1JX, United Kingdom"
138,425000.0,3 bedroom flat for sale,"5 (3F1) Dundas Street, Edinburgh EH3 6QG",http://www.rightmove.co.uk/properties/85453222,http://www.rightmove.co.uk/estate-agents/agent/Sturrock-Armstrong-and-Thomson/Edinburgh-63185.html,EH3,3.0,2021-01-17 16:42:17.951429,"Dundas Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH3 5DQ, United Kingdom"
139,420000.0,1 bedroom apartment for sale,"Unit 16, Randolph Crescent, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/97127012,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,1.0,2021-01-17 16:42:17.951429,
140,420000.0,2 bedroom flat for sale,"Manor Place, Edinburgh, Midlothian, EH3",http://www.rightmove.co.uk/properties/74354397,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH3,2.0,2021-01-17 16:42:17.951429,
141,415000.0,3 bedroom flat for sale,"Brunswick Road, Edinburgh",http://www.rightmove.co.uk/properties/86523139,http://www.rightmove.co.uk/estate-agents/agent/Yopa/Scotland-77046.html,,3.0,2021-01-17 16:42:17.951429,"Brunswick Road, Brunswick, Leith Central, City of Edinburgh, Scotland, EH7 5NQ, United Kingdom"
142,410000.0,2 bedroom apartment for sale,"Simpson Loan, Edinburgh",http://www.rightmove.co.uk/properties/82295968,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9GS, United Kingdom"
143,410000.0,1 bedroom apartment for sale,"Unit 13, Randolph Crescent, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/97126814,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,1.0,2021-01-17 16:42:17.951429,
144,410000.0,2 bedroom ground floor flat for sale,"14a, Osborne Terrace, Edinburgh, EH12 5HG",http://www.rightmove.co.uk/properties/84306166,http://www.rightmove.co.uk/estate-agents/agent/DMD-Law-LLP/Edinburgh-92654.html,EH12,2.0,2021-01-17 16:42:17.951429,"West Coates, City of Edinburgh, Scotland, EH12 5JH, United Kingdom"
145,410000.0,1 bedroom apartment for sale,"Unit 8, Randolph Crescent, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/95447573,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,1.0,2021-01-17 16:42:17.951429,
146,400000.0,2 bedroom flat for sale,"Dundonald Street, Edinburgh, EH3",http://www.rightmove.co.uk/properties/97005005,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Scotland-151100.html,EH3,2.0,2021-01-17 16:42:17.951429,"Dundonald Street, Canonmills, New Town/Broughton, City of Edinburgh, Scotland, EH3 6RY, United Kingdom"
147,400000.0,3 bedroom flat for sale,"Buckingham Terrace, Edinburgh, EH4",http://www.rightmove.co.uk/properties/99227444,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Scotland-151100.html,EH4,3.0,2021-01-17 16:42:17.951429,"Buckingham Terrace, Dean Village, West End, City of Edinburgh, Scotland, EH4 3AD, United Kingdom"
148,400000.0,2 bedroom apartment for sale,"Simpson Loan, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/85461532,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,
149,395000.0,2 bedroom apartment for sale,"Flat 28, 28 Simpson Loan, Quartermile, Edinburgh, EH3",http://www.rightmove.co.uk/properties/98696774,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH3,2.0,2021-01-17 16:42:17.951429,
150,145000.0,1 bedroom flat for sale,"24/3 Coltbridge Avenue, Edinburgh, EH12 6AH",http://www.rightmove.co.uk/properties/83257567,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH12,1.0,2021-01-17 16:42:17.951429,"Coltbridge Avenue, Murrayfield, City of Edinburgh, Scotland, EH12 6AH, United Kingdom"
151,395000.0,3 bedroom flat for sale,"13 Learmonth Crescent, Edinburgh, EH4",http://www.rightmove.co.uk/properties/86525641,http://www.rightmove.co.uk/estate-agents/agent/Aberdein-Considine/Edinburgh-102197.html,EH4,3.0,2021-01-17 16:42:17.951429,
152,390000.0,2 bedroom apartment for sale,"Plot 18/33, Canonmills Garden, Warriston Road, Edinburgh, EH7",http://www.rightmove.co.uk/properties/97800356,http://www.rightmove.co.uk/estate-agents/agent/Savills-New-Homes/Edinburgh-48755.html,EH7,2.0,2021-01-17 16:42:17.951429,
153,390000.0,3 bedroom flat for sale,"White Horse Close, 27 Canongate, Old Town, Edinburgh, EH8",http://www.rightmove.co.uk/properties/94463375,http://www.rightmove.co.uk/estate-agents/agent/Lindsays/Edinburgh-29595.html,EH8,3.0,2021-01-17 16:42:17.951429,"White Horse Close, Canongate, Old Town, City of Edinburgh, Scotland, EH8 8BU, United Kingdom"
154,390000.0,2 bedroom flat for sale,"Bell Place, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/100859654,http://www.rightmove.co.uk/estate-agents/agent/Thorntons-Property-Services/Edinburgh-155639.html,,2.0,2021-01-17 16:42:17.951429,
155,385000.0,1 bedroom apartment for sale,"Apt 7, Waverley Square, New Street, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/74486052,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,1.0,2021-01-17 16:42:17.951429,
156,385000.0,2 bedroom flat for sale,"19/7 Bellevue Crescent, Bellevue, EH3 6NE",http://www.rightmove.co.uk/properties/86256526,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH3,2.0,2021-01-17 16:42:17.951429,"Bellevue Crescent, Bellevue, New Town/Broughton, City of Edinburgh, Scotland, EH3 6NE, United Kingdom"
157,385000.0,2 bedroom apartment for sale,"Learmonth Terrace, Edinburgh",http://www.rightmove.co.uk/properties/87664723,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,"Learmonth Terrace, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1PQ, United Kingdom"
158,385000.0,1 bedroom apartment for sale,"Unit 15, Randolph Crescent, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/97126952,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,1.0,2021-01-17 16:42:17.951429,
159,380000.0,3 bedroom ground floor flat for sale,"Brunton Terrace, Hillside, Edinburgh, EH7",http://www.rightmove.co.uk/properties/84147130,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH7,3.0,2021-01-17 16:42:17.951429,"Brunton Terrace, Hillside, Leith Central, City of Edinburgh, Scotland, EH7 5EQ, United Kingdom"
160,380000.0,3 bedroom flat for sale,"42/8 Brunswick Street, Edinburgh, EH7",http://www.rightmove.co.uk/properties/81747844,http://www.rightmove.co.uk/estate-agents/agent/Aberdein-Considine/Edinburgh-102197.html,EH7,3.0,2021-01-17 16:42:17.951429,
161,380000.0,3 bedroom semi-detached house for sale,"39 Lawrie Reilly Place, Edinburgh, EH7",http://www.rightmove.co.uk/properties/85144036,http://www.rightmove.co.uk/estate-agents/agent/Aberdein-Considine/Edinburgh-102197.html,EH7,3.0,2021-01-17 16:42:17.951429,
162,379000.0,2 bedroom flat for sale,"40 (Flat 3) Gardner's Crescent, Fountainbridge, Edinburgh",http://www.rightmove.co.uk/properties/101796245,http://www.rightmove.co.uk/estate-agents/agent/Ballantynes/Edinburgh-49877.html,,2.0,2021-01-17 16:42:17.951429,
163,375000.0,2 bedroom apartment for sale,"Thistle Street, Edinburgh",http://www.rightmove.co.uk/properties/77057355,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,"Thistle Street, New Town, New Town/Broughton, City of Edinburgh, Scotland, EH2 1DF, United Kingdom"
164,375000.0,4 bedroom flat for sale,"Merchant Street, Old Town, Edinburgh, EH1",http://www.rightmove.co.uk/properties/85389292,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH1,4.0,2021-01-17 16:42:17.951429,"Merchant Street, Old Town, City of Edinburgh, Scotland, EH1 2QD, United Kingdom"
165,375000.0,1 bedroom apartment for sale,"Simpson Loan, Edinburgh",http://www.rightmove.co.uk/properties/84669367,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9GS, United Kingdom"
166,370000.0,3 bedroom flat for sale,"189 (4F2), Gilmore Place, Bruntsfield, Edinburgh, EH3 9PW",http://www.rightmove.co.uk/properties/83596405,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH3,3.0,2021-01-17 16:42:17.951429,
167,370000.0,3 bedroom apartment for sale,"Hopetoun Street, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/83814109,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,3.0,2021-01-17 16:42:17.951429,
168,370000.0,2 bedroom flat for sale,"20/4 Brunton Place, Hillside, Edinburgh, EH7 5EJ",http://www.rightmove.co.uk/properties/98995841,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH7,2.0,2021-01-17 16:42:17.951429,"London Road, Hillside, Leith Central, City of Edinburgh, Scotland, EH7 5AP, United Kingdom"
169,370000.0,2 bedroom flat for sale,"73 (2F2), Comely Bank Road, Edinburgh, EH4 1AW",http://www.rightmove.co.uk/properties/88347769,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH4,2.0,2021-01-17 16:42:17.951429,
170,370000.0,4 bedroom flat for sale,"18/5 Leopold Place, Hillside, Edinburgh EH7 5LB",http://www.rightmove.co.uk/properties/73995600,http://www.rightmove.co.uk/estate-agents/agent/Gilson-Gray-LLP/Edinburgh-109463.html,EH7,4.0,2021-01-17 16:42:17.951429,
